time_hr,q_solar_kw,t_pcm,pcm_melt,t_boiler,boiler_vol,tds_ppm,total_distilled_L,battery_soc,mineral_ppm
43.63333333333333,0.0,98.06089338553245,1.0,93.17116344465676,22.996797230171435,1740.2552697544706,161.73673853174589,97.37058933758843,0.0
43.65,0.0,97.97357677944538,1.0,93.93344796562917,22.996797230171435,1740.2552697544706,161.73673853174589,97.37057267092176,0.0
43.666666666666664,0.0,97.90143162205581,1.0,94.56328390641636,22.996797230171435,1740.2552697544706,161.73673853174589,97.3705560042551,0.0
43.68333333333333,0.0,97.84182184141939,1.0,95.08368449358981,22.996797230171435,1740.2552697544706,161.73673853174589,97.37053933758844,0.0
43.7,0.0,97.79256938877957,1.0,95.51366435595207,22.996797230171435,1740.2552697544706,161.73673853174589,97.37052267092177,0.0
43.71666666666667,0.0,97.7518746560505,1.0,95.86893428952624,22.996797230171435,1740.2552697544706,161.73673853174589,97.37050600425509,0.0
43.733333333333334,0.0,97.718250720934,1.0,96.16247530562957,22.996797230171435,1740.2552697544706,161.73673853174589,97.37048933758842,0.0
43.75,0.0,97.69046901708927,1.0,96.4050129368558,22.996797230171435,1740.2552697544706,161.73673853174589,97.37047267092177,0.0
43.766666666666666,0.0,97.66751444422796,1.0,96.60540913136963,22.996797230171435,1740.2552697544706,161.73673853174589,97.3704560042551,0.0
43.78333333333333,0.0,97.64854827792692,1.0,96.77098605472206,22.996797230171435,1740.2552697544706,161.73673853174589,97.37043933758844,0.0
43.8,0.0,97.63287752394112,1.0,96.90779363040167,22.996797230171435,1740.2552697544706,161.73673853174589,97.37042267092177,0.0
43.81666666666667,0.0,97.61992959727077,1.0,97.02083059463789,22.996797230171435,1740.2552697544706,161.73673853174589,97.37040600425509,0.0
43.833333333333336,0.0,97.60923140079518,1.0,97.11422714245526,22.996797230171435,1740.2552697544706,161.73673853174589,97.37038933758843,0.0
43.85,0.0,97.60039203903911,1.0,97.19139583858174,22.996797230171435,1740.2552697544706,161.73673853174589,97.37037267092177,0.0
43.86666666666667,0.0,97.59308853545951,1.0,97.25515630726099,22.996797230171435,1740.2552697544706,161.73673853174589,97.3703560042551,0.0
43.88333333333333,0.0,97.58705403138454,1.0,97.30783825694088,22.996797230171435,1740.2552697544706,161.73673853174589,97.37033933758843,0.0
43.9,0.0,97.58206803541233,1.0,97.3513666042,22.996797230171435,1740.2552697544706,161.73673853174589,97.37032267092177,0.0
43.916666666666664,0.0,97.57794836699783,1.0,97.3873318072083,22.996797230171435,1740.2552697544706,161.73673853174589,97.3703060042551,0.0
43.93333333333333,0.0,97.57454449985873,1.0,97.41704797859721,22.996797230171435,1740.2552697544706,161.73673853174589,97.37028933758843,0.0
43.95,0.0,97.57173206197906,1.0,97.44160090109321,22.996797230171435,1740.2552697544706,161.73673853174589,97.37027267092176,0.0
43.96666666666667,0.0,97.56940829124896,1.0,97.46188770033139,22.996797230171435,1740.2552697544706,161.73673853174589,97.3702560042551,0.0
43.983333333333334,0.0,97.56748828069686,1.0,97.47864962443217,22.996797230171435,1740.2552697544706,161.73673853174589,97.37023933758844,0.0
44.0,0.0,97.5659018761207,1.0,97.49249912805577,22.996797230171435,1740.2552697544706,161.73673853174589,97.37022267092176,0.0
44.016666666666666,0.0,97.5645911127624,1.0,97.50394225054379,22.996797230171435,1740.2552697544706,161.73673853174589,97.3702060042551,0.0
44.03333333333333,0.0,97.56350809736564,1.0,97.51339710581041,22.996797230171435,1740.2552697544706,161.73673853174589,97.37018933758843,0.0
44.05,0.0,97.56261325823073,1.0,97.52120915957514,22.996797230171435,1740.2552697544706,161.73673853174589,97.37017267092176,0.0
44.06666666666667,0.0,97.56187389932616,1.0,97.52766385214336,22.996797230171435,1740.2552697544706,161.73673853174589,97.37015600425511,0.0
44.083333333333336,0.0,97.56126300562647,1.0,97.53299702795154,22.996797230171435,1740.2552697544706,161.73673853174589,97.37013933758844,0.0
44.1,0.0,97.56075825602514,1.0,97.53740355295645,22.996797230171435,1740.2552697544706,161.73673853174589,97.37012267092176,0.0
44.11666666666667,0.0,97.56034120775605,1.0,97.54104443473447,22.996797230171435,1740.2552697544706,161.73673853174589,97.37010600425509,0.0
44.13333333333333,0.0,97.55999662252353,1.0,97.54405270544818,22.996797230171435,1740.2552697544706,161.73673853174589,97.37008933758842,0.0
44.15,0.0,97.55971190971862,1.0,97.54653828263488,22.996797230171435,1740.2552697544706,161.73673853174589,97.37007267092177,0.0
44.166666666666664,0.0,97.55947666637783,1.0,97.54859198542265,22.996797230171435,1740.2552697544706,161.73673853174589,97.3700560042551,0.0
44.18333333333333,0.0,97.55928229707506,1.0,97.55028885292008,22.996797230171435,1740.2552697544706,161.73673853174589,97.37003933758844,0.0
44.2,0.0,97.55912169985801,1.0,97.55169088602875,22.996797230171435,1740.2552697544706,161.73673853174589,97.37002267092177,0.0
44.21666666666667,0.0,97.55898900675392,1.0,97.55284931285983,22.996797230171435,1740.2552697544706,161.73673853174589,97.37000600425509,0.0
44.233333333333334,0.0,97.55887936936296,1.0,97.55380646052966,22.996797230171435,1740.2552697544706,161.73673853174589,97.36998933758844,0.0
44.25,0.0,97.55878878170522,1.0,97.55459730172676,22.996797230171435,1740.2552697544706,161.73673853174589,97.36997267092177,0.0
44.266666666666666,0.0,97.55871393384847,1.0,97.55525073255959,22.996797230171435,1740.2552697544706,161.73673853174589,97.3699560042551,0.0
44.28333333333333,0.0,97.55865209096831,1.0,97.55579062837539,22.996797230171435,1740.2552697544706,161.73673853174589,97.36993933758843,0.0
44.3,0.0,97.558600993422,1.0,97.55623671612835,22.996797230171435,1740.2552697544706,161.73673853174589,97.36992267092177,0.0
44.31666666666667,0.0,97.55855877418462,1.0,97.55660529517178,22.996797230171435,1740.2552697544706,161.73673853174589,97.3699060042551,0.0
44.333333333333336,0.0,97.55852389063082,1.0,97.55690983281119,22.996797230171435,1740.2552697544706,161.73673853174589,97.36988933758843,0.0
44.35,0.0,97.55849506816976,1.0,97.5571614563787,22.996797230171435,1740.2552697544706,161.73673853174589,97.36987267092177,0.0
44.36666666666667,0.0,97.55847125367349,1.0,97.55736935980846,22.996797230171435,1740.2552697544706,161.73673853174589,97.3698560042551,0.0
44.38333333333333,0.0,97.55845157699733,1.0,97.55754113956874,22.996797230171435,1740.2552697544706,161.73673853174589,97.36983933758843,0.0
44.4,0.0,97.5584353191861,1.0,97.55768307222505,22.996797230171435,1740.2552697544706,161.73673853174589,97.36982267092176,0.0
44.416666666666664,0.0,97.55842188620466,1.0,97.5578003437761,22.996797230171435,1740.2552697544706,161.73673853174589,97.3698060042551,0.0
44.43333333333333,0.0,97.55841078723272,1.0,97.55789723914212,22.996797230171435,1740.2552697544706,161.73673853174589,97.36978933758843,0.0
44.45,0.0,97.5584016167311,1.0,97.55797729872926,22.996797230171435,1740.2552697544706,161.73673853174589,97.36977267092176,0.0
44.46666666666667,0.0,97.55839403962393,1.0,97.55804344779038,22.996797230171435,1740.2552697544706,161.73673853174589,97.36975600425511,0.0
44.483333333333334,0.0,97.55838777905548,1.0,97.55809810330942,22.996797230171435,1740.2552697544706,161.73673853174589,97.36973933758844,0.0
44.5,0.0,97.5583826062743,1.0,97.5581432623141,22.996797230171435,1740.2552697544706,161.73673853174589,97.36972267092176,0.0
44.516666666666666,0.0,97.558378332275,1.0,97.5581805748443,22.996797230171435,1740.2552697544706,161.73673853174589,97.3697060042551,0.0
